typeservice,namecdr,b_numerollamante,tarifa,b_numerollamado,fecha,hora,?,y,bytes,tecnología,importe
DAT,SFVGAFCO3L,690567939,10 GB y llamadas ilimitadas,,01-01-2023,00:00:00,0,0,1047527424,Datos 4G,61.2653
DAT,KUVXQ86Z7R,458011060,10 GB y llamadas ilimitadas,,19-01-2023,00:00:00,0,0,45088768,Datos 4G,46.1681
DAT,8PJQMX1ROU,488528404,10 GB y llamadas ilimitadas,,18-01-2023,00:00:00,0,0,505413632,Datos 4G,40.9401
DAT,L8JKYL5PPZ,948324647,10 GB y llamadas ilimitadas,,13-01-2023,00:00:00,0,0,772800512,Datos 4G,92.9071
DAT,KD04QLGW7D,105869552,10 GB y llamadas ilimitadas,,26-01-2023,00:00:00,0,0,51380224,Datos 4G,67.7428
DAT,M9YO63F27T,554136042,10 GB y llamadas ilimitadas,,23-01-2023,00:00:00,0,0,858783744,Datos 4G,37.585
DAT,IMA0DUA4GW,845822364,10 GB y llamadas ilimitadas,,15-01-2023,00:00:00,0,0,467664896,Datos 4G,37.0735
DAT,SHBEBEOS93,685657555,10 GB y llamadas ilimitadas,,30-01-2023,00:00:00,0,0,189792256,Datos 4G,76.5734
DAT,KTF0DM5TW5,182452525,10 GB y llamadas ilimitadas,,24-01-2023,00:00:00,0,0,817889280,Datos 4G,77.0195
DAT,1I2KTDKFOK,680565799,10 GB y llamadas ilimitadas,,19-01-2023,00:00:00,0,0,702545920,Datos 4G,29.124
DAT,KL4EKQTG50,324893721,10 GB y llamadas ilimitadas,,08-01-2023,00:00:00,0,0,144703488,Datos 4G,12.1864
DAT,OP4YG2YONP,345605665,10 GB y llamadas ilimitadas,,21-01-2023,00:00:00,0,0,443547648,Datos 4G,20.0325
DAT,5VSITSSV9O,700843115,10 GB y llamadas ilimitadas,,12-01-2023,00:00:00,0,0,879755264,Datos 4G,71.3706
DAT,2HF466EGGU,385071273,10 GB y llamadas ilimitadas,,10-01-2023,00:00:00,0,0,348127232,Datos 4G,88.9632
DAT,HAV3K7X0F6,501717560,10 GB y llamadas ilimitadas,,25-01-2023,00:00:00,0,0,139460608,Datos 4G,97.7155
DAT,L90BAKUPTI,889598535,10 GB y llamadas ilimitadas,,25-01-2023,00:00:00,0,0,481296384,Datos 4G,43.1768
DAT,UFPE1TPA25,940101711,10 GB y llamadas ilimitadas,,12-01-2023,00:00:00,0,0,687865856,Datos 4G,53.9676
DAT,UTSU5M1DFW,830874178,10 GB y llamadas ilimitadas,,09-01-2023,00:00:00,0,0,456130560,Datos 4G,86.9058
DAT,AAWFYA9P0F,862566018,10 GB y llamadas ilimitadas,,22-01-2023,00:00:00,0,0,504365056,Datos 4G,41.9563
DAT,RLG1JLP0ZA,145271950,10 GB y llamadas ilimitadas,,25-01-2023,00:00:00,0,0,1009778688,Datos 4G,55.6677
DAT,WHBS2D65OK,764070602,10 GB y llamadas ilimitadas,,02-01-2023,00:00:00,0,0,1030750208,Datos 4G,94.8701
DAT,MLPT5DRVFJ,281333046,10 GB y llamadas ilimitadas,,06-01-2023,00:00:00,0,0,444596224,Datos 4G,59.0497
DAT,KD13ZJ2YO1,916740188,10 GB y llamadas ilimitadas,,23-01-2023,00:00:00,0,0,156237824,Datos 4G,93.0689
DAT,DULZEOFWDN,705755061,10 GB y llamadas ilimitadas,,11-01-2023,00:00:00,0,0,704643072,Datos 4G,79.2736
DAT,WQMWCIBB9A,587369243,10 GB y llamadas ilimitadas,,11-01-2023,00:00:00,0,0,679477248,Datos 4G,45.9191
DAT,30LLFRSEQW,533603673,10 GB y llamadas ilimitadas,,23-01-2023,00:00:00,0,0,967835648,Datos 4G,69.1656
DAT,OJFEJIYJAB,405745391,10 GB y llamadas ilimitadas,,09-01-2023,00:00:00,0,0,535822336,Datos 4G,23.1611
DAT,KIIUBUUDOB,586043403,10 GB y llamadas ilimitadas,,31-01-2023,00:00:00,0,0,33554432,Datos 4G,27.9206
DAT,KCPE8WEPKZ,982269714,10 GB y llamadas ilimitadas,,03-01-2023,00:00:00,0,0,930086912,Datos 4G,89.2575
DAT,SDCSEFQ2KG,386284166,10 GB y llamadas ilimitadas,,11-01-2023,00:00:00,0,0,864026624,Datos 4G,21.821
DAT,RHYEKDDZ28,370548859,10 GB y llamadas ilimitadas,,21-01-2023,00:00:00,0,0,45088768,Datos 4G,99.6057
DAT,3M44HBNYQV,197004364,10 GB y llamadas ilimitadas,,27-01-2023,00:00:00,0,0,783286272,Datos 4G,95.6266
DAT,UOE5Z328LP,608670672,10 GB y llamadas ilimitadas,,01-01-2023,00:00:00,0,0,597688320,Datos 4G,36.4968
DAT,1PY2S0O7OF,932241910,10 GB y llamadas ilimitadas,,05-01-2023,00:00:00,0,0,947912704,Datos 4G,49.6429
DAT,JW07Q16NQ2,143880929,10 GB y llamadas ilimitadas,,03-01-2023,00:00:00,0,0,620756992,Datos 4G,65.5403
DAT,JA7E314SAR,818503028,10 GB y llamadas ilimitadas,,09-01-2023,00:00:00,0,0,105906176,Datos 4G,32.4765
DAT,KZKCEC5QTG,466508120,10 GB y llamadas ilimitadas,,03-01-2023,00:00:00,0,0,198180864,Datos 4G,86.5645
DAT,3KTEDB86I1,102114276,10 GB y llamadas ilimitadas,,04-01-2023,00:00:00,0,0,828375040,Datos 4G,25.5849
DAT,EEI35SCU8T,227677313,10 GB y llamadas ilimitadas,,09-01-2023,00:00:00,0,0,625999872,Datos 4G,84.313
DAT,OCEM8TGLE5,309857866,10 GB y llamadas ilimitadas,,17-01-2023,00:00:00,0,0,523239424,Datos 4G,59.2266
DAT,MT0GC0IPBQ,565892050,10 GB y llamadas ilimitadas,,01-01-2023,00:00:00,0,0,762314752,Datos 4G,63.2898
DAT,3AUWNUKGVB,478502291,10 GB y llamadas ilimitadas,,22-01-2023,00:00:00,0,0,377487360,Datos 4G,90.757
DAT,XY0EAIPS0J,244307776,10 GB y llamadas ilimitadas,,05-01-2023,00:00:00,0,0,959447040,Datos 4G,79.8379
DAT,JTEIIQYY4O,369042256,10 GB y llamadas ilimitadas,,20-01-2023,00:00:00,0,0,935329792,Datos 4G,27.2082
DAT,Y1TP3HV99F,685464616,10 GB y llamadas ilimitadas,,04-01-2023,00:00:00,0,0,855638016,Datos 4G,40.4286
DAT,YGZ0PERJBU,131673859,10 GB y llamadas ilimitadas,,11-01-2023,00:00:00,0,0,575668224,Datos 4G,40.7942
DAT,URJ3XJEPR9,933392948,10 GB y llamadas ilimitadas,,30-01-2023,00:00:00,0,0,13631488,Datos 4G,61.2153
DAT,D6NBFNJ1M6,213374055,10 GB y llamadas ilimitadas,,26-01-2023,00:00:00,0,0,729808896,Datos 4G,46.4407
DAT,IBECRG0G72,339980077,10 GB y llamadas ilimitadas,,06-01-2023,00:00:00,0,0,464519168,Datos 4G,97.3628
DAT,4KSCA3NMHX,907486019,10 GB y llamadas ilimitadas,,20-01-2023,00:00:00,0,0,687865856,Datos 4G,3.847
DAT,NBG133D4XP,299901344,10 GB y llamadas ilimitadas,,30-01-2023,00:00:00,0,0,621805568,Datos 4G,51.0434
DAT,XWY0S5PEAX,699413794,10 GB y llamadas ilimitadas,,20-01-2023,00:00:00,0,0,396361728,Datos 4G,71.6371
DAT,L2N5LNSINK,281362783,10 GB y llamadas ilimitadas,,28-01-2023,00:00:00,0,0,700448768,Datos 4G,38.7273
DAT,BI9AP62A9K,386694610,10 GB y llamadas ilimitadas,,19-01-2023,00:00:00,0,0,80740352,Datos 4G,73.6787
DAT,ROT2E3XNQW,670299409,10 GB y llamadas ilimitadas,,31-01-2023,00:00:00,0,0,294649856,Datos 4G,45.9568
DAT,FHDS2WPAV4,517264485,10 GB y llamadas ilimitadas,,25-01-2023,00:00:00,0,0,400556032,Datos 4G,85.373
DAT,MR3UQTJ4KH,548551625,10 GB y llamadas ilimitadas,,06-01-2023,00:00:00,0,0,480247808,Datos 4G,83.5985
DAT,3ARJCL27MB,322971473,10 GB y llamadas ilimitadas,,20-01-2023,00:00:00,0,0,368050176,Datos 4G,21.2698
DAT,AUIVL3ZJS7,282421932,10 GB y llamadas ilimitadas,,28-01-2023,00:00:00,0,0,572522496,Datos 4G,95.381
DAT,KFCG1HVSX0,851802218,10 GB y llamadas ilimitadas,,14-01-2023,00:00:00,0,0,538968064,Datos 4G,39.5384
DAT,S723SG84D2,106706740,10 GB y llamadas ilimitadas,,13-01-2023,00:00:00,0,0,628097024,Datos 4G,49.0564
DAT,CZ1HMU7E4O,960063785,10 GB y llamadas ilimitadas,,23-01-2023,00:00:00,0,0,160432128,Datos 4G,13.4397
DAT,9IS5S4EUPB,263983206,10 GB y llamadas ilimitadas,,03-01-2023,00:00:00,0,0,423624704,Datos 4G,10.6552
DAT,VXVA16CHRW,711088165,10 GB y llamadas ilimitadas,,17-01-2023,00:00:00,0,0,190840832,Datos 4G,29.3405
DAT,ZVDO6WAI1S,573897935,10 GB y llamadas ilimitadas,,28-01-2023,00:00:00,0,0,948961280,Datos 4G,99.8465
DAT,UIBN7QR5AO,391950478,10 GB y llamadas ilimitadas,,13-01-2023,00:00:00,0,0,602931200,Datos 4G,91.9769
DAT,R9YKEIM3PR,703731447,10 GB y llamadas ilimitadas,,22-01-2023,00:00:00,0,0,834666496,Datos 4G,74.147
DAT,JCNN0YP6IP,467695339,10 GB y llamadas ilimitadas,,13-01-2023,00:00:00,0,0,1042284544,Datos 4G,26.5191
DAT,GS9MC7UMTI,708553783,10 GB y llamadas ilimitadas,,03-01-2023,00:00:00,0,0,13631488,Datos 4G,18.0956
DAT,CBMAX165BJ,244557368,10 GB y llamadas ilimitadas,,02-01-2023,00:00:00,0,0,398458880,Datos 4G,70.0791
DAT,2AVJKHHYTV,553924870,10 GB y llamadas ilimitadas,,29-01-2023,00:00:00,0,0,81788928,Datos 4G,93.0027
DAT,Q0S17VV61T,167664240,10 GB y llamadas ilimitadas,,06-01-2023,00:00:00,0,0,480247808,Datos 4G,1.4769
DAT,KJXW37ZD8S,525326874,10 GB y llamadas ilimitadas,,22-01-2023,00:00:00,0,0,630194176,Datos 4G,35.2814
DAT,YFMU6D45GS,567753198,10 GB y llamadas ilimitadas,,25-01-2023,00:00:00,0,0,740294656,Datos 4G,22.2329
DAT,KMHDSKBYT6,713715865,10 GB y llamadas ilimitadas,,30-01-2023,00:00:00,0,0,636485632,Datos 4G,98.4828
DAT,SUG294JU1O,599855790,10 GB y llamadas ilimitadas,,03-01-2023,00:00:00,0,0,286261248,Datos 4G,37.2626
DAT,E1H7UFPLLF,918373639,10 GB y llamadas ilimitadas,,01-01-2023,00:00:00,0,0,222298112,Datos 4G,30.471
DAT,REREOWEUNI,136681580,10 GB y llamadas ilimitadas,,11-01-2023,00:00:00,0,0,230686720,Datos 4G,87.3037
DAT,ESVR8PAZ5H,603821639,10 GB y llamadas ilimitadas,,12-01-2023,00:00:00,0,0,341835776,Datos 4G,2.6257
DAT,O1O1RXJDKR,252374521,10 GB y llamadas ilimitadas,,12-01-2023,00:00:00,0,0,33554432,Datos 4G,42.6689
DAT,7T8Q6COPVY,209566211,10 GB y llamadas ilimitadas,,03-01-2023,00:00:00,0,0,655360000,Datos 4G,46.6275
DAT,VS1USV9UDG,413762245,10 GB y llamadas ilimitadas,,11-01-2023,00:00:00,0,0,161480704,Datos 4G,24.1205
DAT,OOUT83UWUB,148558722,10 GB y llamadas ilimitadas,,22-01-2023,00:00:00,0,0,941621248,Datos 4G,40.5911
DAT,KWP4GJRXZG,123781773,10 GB y llamadas ilimitadas,,20-01-2023,00:00:00,0,0,978321408,Datos 4G,72.0255
DAT,I2IIYT1433,522619770,10 GB y llamadas ilimitadas,,01-01-2023,00:00:00,0,0,1022361600,Datos 4G,50.8732
DAT,EQYIPV2T9X,323835664,10 GB y llamadas ilimitadas,,09-01-2023,00:00:00,0,0,609222656,Datos 4G,70.4828
DAT,J6EVABD1CJ,155645836,10 GB y llamadas ilimitadas,,20-01-2023,00:00:00,0,0,344981504,Datos 4G,75.7559
DAT,RH3RQTWUUU,474487468,10 GB y llamadas ilimitadas,,30-01-2023,00:00:00,0,0,738197504,Datos 4G,54.5226
DAT,HNL60691UW,237671897,10 GB y llamadas ilimitadas,,16-01-2023,00:00:00,0,0,821035008,Datos 4G,52.333
DAT,14TGYTG75A,490781522,10 GB y llamadas ilimitadas,,28-01-2023,00:00:00,0,0,654311424,Datos 4G,17.0429
DAT,QHTU9T9GPC,848072632,10 GB y llamadas ilimitadas,,12-01-2023,00:00:00,0,0,244318208,Datos 4G,79.6994
DAT,7OUZQGKFL3,440631749,10 GB y llamadas ilimitadas,,01-01-2023,00:00:00,0,0,257949696,Datos 4G,11.3928
DAT,ZNZ858SDSY,198364029,10 GB y llamadas ilimitadas,,30-01-2023,00:00:00,0,0,52428800,Datos 4G,84.3122
DAT,IW86B9BA63,939590611,10 GB y llamadas ilimitadas,,03-01-2023,00:00:00,0,0,655360000,Datos 4G,32.9513
DAT,S8D7TW34PE,990197222,10 GB y llamadas ilimitadas,,08-01-2023,00:00:00,0,0,935329792,Datos 4G,1.7381
DAT,JQN3B8DVB4,446558899,10 GB y llamadas ilimitadas,,27-01-2023,00:00:00,0,0,685768704,Datos 4G,98.2305
DAT,RMR1PVGZL2,526581368,10 GB y llamadas ilimitadas,,05-01-2023,00:00:00,0,0,661651456,Datos 4G,84.5114
DAT,L4MNFYLUIE,518422168,10 GB y llamadas ilimitadas,,17-01-2023,00:00:00,0,0,888143872,Datos 4G,30.3417
DAT,RRN6M30IE0,502412316,10 GB y llamadas ilimitadas,,21-01-2023,00:00:00,0,0,458227712,Datos 4G,85.9189
DAT,WF3WUH67QD,674770287,10 GB y llamadas ilimitadas,,08-01-2023,00:00:00,0,0,110100480,Datos 4G,19.215
DAT,048EKJ55JG,355807029,10 GB y llamadas ilimitadas,,20-01-2023,00:00:00,0,0,121634816,Datos 4G,46.248
DAT,LA3ICQDP25,575737466,10 GB y llamadas ilimitadas,,15-01-2023,00:00:00,0,0,893386752,Datos 4G,0.4105
DAT,E2EEO6VBH0,292215101,10 GB y llamadas ilimitadas,,09-01-2023,00:00:00,0,0,782237696,Datos 4G,23.9321
DAT,G1DO5BKTB0,104019706,10 GB y llamadas ilimitadas,,12-01-2023,00:00:00,0,0,1001390080,Datos 4G,20.1165
DAT,EGSEMEL28V,128191816,10 GB y llamadas ilimitadas,,20-01-2023,00:00:00,0,0,996147200,Datos 4G,88.5889
DAT,LCVFFJEUHN,130671769,10 GB y llamadas ilimitadas,,16-01-2023,00:00:00,0,0,675282944,Datos 4G,1.1793
DAT,9LYWLQJTUZ,699640560,10 GB y llamadas ilimitadas,,28-01-2023,00:00:00,0,0,926941184,Datos 4G,68.8617
DAT,6JH7OHV6H4,717082114,10 GB y llamadas ilimitadas,,10-01-2023,00:00:00,0,0,739246080,Datos 4G,20.9896
DAT,6T0R4M4BWF,948655956,10 GB y llamadas ilimitadas,,29-01-2023,00:00:00,0,0,138412032,Datos 4G,99.6073
DAT,BP35SBYQ86,625606609,10 GB y llamadas ilimitadas,,24-01-2023,00:00:00,0,0,770703360,Datos 4G,51.4787
DAT,FJSHLIW1NX,483357268,10 GB y llamadas ilimitadas,,12-01-2023,00:00:00,0,0,401604608,Datos 4G,25.1419
DAT,ZMPBGQ82KF,731233251,10 GB y llamadas ilimitadas,,19-01-2023,00:00:00,0,0,113246208,Datos 4G,48.389
DAT,UXRX710ROK,137507507,10 GB y llamadas ilimitadas,,08-01-2023,00:00:00,0,0,510656512,Datos 4G,19.8739
DAT,6QBLY0T5GX,205341471,10 GB y llamadas ilimitadas,,19-01-2023,00:00:00,0,0,100663296,Datos 4G,72.0599
DAT,TU1M3P24T1,452304905,10 GB y llamadas ilimitadas,,18-01-2023,00:00:00,0,0,285212672,Datos 4G,47.9839
DAT,L2N9WIPD18,541270472,10 GB y llamadas ilimitadas,,21-01-2023,00:00:00,0,0,219152384,Datos 4G,69.4741
DAT,TY5KRRVV7O,268769704,10 GB y llamadas ilimitadas,,31-01-2023,00:00:00,0,0,594542592,Datos 4G,57.5197
DAT,5G3NQWLKX2,473681750,10 GB y llamadas ilimitadas,,25-01-2023,00:00:00,0,0,223346688,Datos 4G,57.5944
DAT,H3QA41C89Y,147916846,10 GB y llamadas ilimitadas,,13-01-2023,00:00:00,0,0,394264576,Datos 4G,16.8908
DAT,KGNH4RM1KJ,936302677,10 GB y llamadas ilimitadas,,05-01-2023,00:00:00,0,0,67108864,Datos 4G,84.2023
DAT,LIZ9945DLS,257070631,10 GB y llamadas ilimitadas,,29-01-2023,00:00:00,0,0,254803968,Datos 4G,0.7519
DAT,LPPP9QWTIR,156717381,10 GB y llamadas ilimitadas,,11-01-2023,00:00:00,0,0,619708416,Datos 4G,71.953
DAT,6NGBZYE746,811249591,10 GB y llamadas ilimitadas,,08-01-2023,00:00:00,0,0,268435456,Datos 4G,47.1212
DAT,Q4HHRIK40X,328871994,10 GB y llamadas ilimitadas,,19-01-2023,00:00:00,0,0,153092096,Datos 4G,37.4952
DAT,ZKHWQIEGG3,741708754,10 GB y llamadas ilimitadas,,04-01-2023,00:00:00,0,0,639631360,Datos 4G,51.183
DAT,692EBWOFO7,616878309,10 GB y llamadas ilimitadas,,23-01-2023,00:00:00,0,0,1012924416,Datos 4G,94.3533
DAT,1E24SU9YT7,492337885,10 GB y llamadas ilimitadas,,26-01-2023,00:00:00,0,0,989855744,Datos 4G,76.3382
DAT,CE0PDFAFAX,416448204,10 GB y llamadas ilimitadas,,19-01-2023,00:00:00,0,0,165675008,Datos 4G,13.2355
DAT,VOQTFK7OHW,865117873,10 GB y llamadas ilimitadas,,05-01-2023,00:00:00,0,0,1042284544,Datos 4G,10.927
DAT,MBR70VMJFK,700953830,10 GB y llamadas ilimitadas,,11-01-2023,00:00:00,0,0,588251136,Datos 4G,4.4293
DAT,98IOCYBL03,966499519,10 GB y llamadas ilimitadas,,13-01-2023,00:00:00,0,0,654311424,Datos 4G,82.0472
DAT,SNZCLAWOGZ,151790724,10 GB y llamadas ilimitadas,,31-01-2023,00:00:00,0,0,239075328,Datos 4G,78.0208
DAT,7XLHS0BDXS,333929979,10 GB y llamadas ilimitadas,,17-01-2023,00:00:00,0,0,995098624,Datos 4G,46.0971
DAT,QTNEXGXER2,152206762,10 GB y llamadas ilimitadas,,21-01-2023,00:00:00,0,0,842006528,Datos 4G,99.8382
DAT,4O72AKUZ50,503600529,10 GB y llamadas ilimitadas,,14-01-2023,00:00:00,0,0,908066816,Datos 4G,67.0598
DAT,QTNGSQUT4G,387042975,10 GB y llamadas ilimitadas,,12-01-2023,00:00:00,0,0,137363456,Datos 4G,40.4288
DAT,UME2IIKDJ0,648535363,10 GB y llamadas ilimitadas,,20-01-2023,00:00:00,0,0,573571072,Datos 4G,86.5564
DAT,RKC7WBE7YM,924590567,10 GB y llamadas ilimitadas,,04-01-2023,00:00:00,0,0,349175808,Datos 4G,37.2703
DAT,3YLF1CO1I0,424623774,10 GB y llamadas ilimitadas,,29-01-2023,00:00:00,0,0,939524096,Datos 4G,49.1496
DAT,9ZK2XZS53K,934449093,10 GB y llamadas ilimitadas,,22-01-2023,00:00:00,0,0,910163968,Datos 4G,26.4914
DAT,HY4XFZC9GF,763737680,10 GB y llamadas ilimitadas,,06-01-2023,00:00:00,0,0,182452224,Datos 4G,9.4611
DAT,QYQV66PSGL,533288012,10 GB y llamadas ilimitadas,,06-01-2023,00:00:00,0,0,1009778688,Datos 4G,15.306
DAT,03CQKT82NG,133156130,10 GB y llamadas ilimitadas,,14-01-2023,00:00:00,0,0,241172480,Datos 4G,56.375
DAT,2427FSIVT8,624762363,10 GB y llamadas ilimitadas,,13-01-2023,00:00:00,0,0,1034944512,Datos 4G,94.9057
DAT,K7DTWMX8EU,308030265,10 GB y llamadas ilimitadas,,18-01-2023,00:00:00,0,0,441450496,Datos 4G,72.1146
DAT,D8MDLAG0ZV,604364819,10 GB y llamadas ilimitadas,,22-01-2023,00:00:00,0,0,636485632,Datos 4G,23.0127
DAT,NJ1AXR4HJA,940420167,10 GB y llamadas ilimitadas,,10-01-2023,00:00:00,0,0,179306496,Datos 4G,3.9364
DAT,9WGUMR90Z2,238016141,10 GB y llamadas ilimitadas,,30-01-2023,00:00:00,0,0,926941184,Datos 4G,2.0801
DAT,UXAOMDD848,552697723,10 GB y llamadas ilimitadas,,19-01-2023,00:00:00,0,0,294649856,Datos 4G,89.0258
DAT,P03WKN82YW,360412763,10 GB y llamadas ilimitadas,,27-01-2023,00:00:00,0,0,609222656,Datos 4G,88.875
DAT,U0OZ94LLN8,254333612,10 GB y llamadas ilimitadas,,31-01-2023,00:00:00,0,0,854589440,Datos 4G,68.2319
DAT,2HQ1QFY28O,384514189,10 GB y llamadas ilimitadas,,10-01-2023,00:00:00,0,0,1005584384,Datos 4G,44.0523
DAT,VFQUEA7B0Y,440205381,10 GB y llamadas ilimitadas,,04-01-2023,00:00:00,0,0,18874368,Datos 4G,45.195
